"old_la_code","new_la_code","la_name","urn","schname","measure","value","lowerci","upperci"
908,"E06000052","Cornwall",140328,"Falmouth Primary Academy","ptrwm_exp_notfsm6cla1a","75%",NA,NA
908,"E06000052","Cornwall",140328,"Falmouth Primary Academy","readprog","3.1","0.9","5.4"
908,"E06000052","Cornwall",140328,"Falmouth Primary Academy","readprog_fsm6cla1a","4.7","1.7","7.6"
908,"E06000052","Cornwall",140328,"Falmouth Primary Academy","readprog_notfsm6cla1a","0.9","-2.6","4.4"
908,"E06000052","Cornwall",140328,"Falmouth Primary Academy","writprog","0.4","-1.6","2.5"
908,"E06000052","Cornwall",140328,"Falmouth Primary Academy","writprog_fsm6cla1a","1.1","-1.6","3.9"
908,"E06000052","Cornwall",140328,"Falmouth Primary Academy","writprog_notfsm6cla1a","-0.6","-3.8","2.6"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","matprog","-4.6","-7.8","-1.4"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","ptrwm_exp","27%",NA,NA
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","readprog","-3.1","-6.8","0.5"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","writprog","-5.8","-9.1","-2.4"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140332,"Foxhole Learning Academy","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
384,"E08000036","Wakefield",140333,"England Lane Academy","matprog","4.1","2.2","6.1"
384,"E08000036","Wakefield",140333,"England Lane Academy","matprog_fsm6cla1a","3.9","1.2","6.5"
384,"E08000036","Wakefield",140333,"England Lane Academy","matprog_notfsm6cla1a","4.5","1.6","7.4"
384,"E08000036","Wakefield",140333,"England Lane Academy","ptrwm_exp","55%",NA,NA
384,"E08000036","Wakefield",140333,"England Lane Academy","ptrwm_exp_fsm6cla1a","38%",NA,NA
384,"E08000036","Wakefield",140333,"England Lane Academy","ptrwm_exp_notfsm6cla1a","77%",NA,NA
384,"E08000036","Wakefield",140333,"England Lane Academy","readprog","1.7","-0.5","4.0"
384,"E08000036","Wakefield",140333,"England Lane Academy","readprog_fsm6cla1a","1.4","-1.7","4.4"
384,"E08000036","Wakefield",140333,"England Lane Academy","readprog_notfsm6cla1a","2.2","-1.2","5.5"
384,"E08000036","Wakefield",140333,"England Lane Academy","writprog","3.9","1.8","5.9"
384,"E08000036","Wakefield",140333,"England Lane Academy","writprog_fsm6cla1a","3.7","0.9","6.5"
384,"E08000036","Wakefield",140333,"England Lane Academy","writprog_notfsm6cla1a","4.1","1.0","7.1"
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","matprog","-1.9","-4.3","0.6"
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","matprog_fsm6cla1a",NA,NA,NA
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","ptrwm_exp","74%",NA,NA
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","ptrwm_exp_fsm6cla1a",NA,NA,NA
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","ptrwm_exp_notfsm6cla1a","74%",NA,NA
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","readprog","-0.2","-3.0","2.6"
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","readprog_fsm6cla1a",NA,NA,NA
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","writprog","1.8","-0.8","4.4"
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","writprog_fsm6cla1a",NA,NA,NA
908,"E06000052","Cornwall",140334,"Millbrook CofE Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
871,"E06000039","Slough",140335,"Montem Academy","matprog","1.7","0.6","2.8"
871,"E06000039","Slough",140335,"Montem Academy","matprog_fsm6cla1a","1.5","-0.3","3.3"
871,"E06000039","Slough",140335,"Montem Academy","matprog_notfsm6cla1a","1.8","0.5","3.1"
871,"E06000039","Slough",140335,"Montem Academy","ptrwm_exp","63%",NA,NA
871,"E06000039","Slough",140335,"Montem Academy","ptrwm_exp_fsm6cla1a","62%",NA,NA
871,"E06000039","Slough",140335,"Montem Academy","ptrwm_exp_notfsm6cla1a","64%",NA,NA
871,"E06000039","Slough",140335,"Montem Academy","readprog","-2.5","-3.7","-1.3"
871,"E06000039","Slough",140335,"Montem Academy","readprog_fsm6cla1a","-2.3","-4.3","-0.3"
871,"E06000039","Slough",140335,"Montem Academy","readprog_notfsm6cla1a","-2.7","-4.2","-1.2"
871,"E06000039","Slough",140335,"Montem Academy","writprog","4.2","3.1","5.3"
871,"E06000039","Slough",140335,"Montem Academy","writprog_fsm6cla1a","4.3","2.5","6.1"
871,"E06000039","Slough",140335,"Montem Academy","writprog_notfsm6cla1a","4.2","2.8","5.6"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","matprog","3.9","2.0","5.8"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","ptrwm_exp","91%",NA,NA
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","readprog","1.4","-0.7","3.5"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","writprog","1.0","-1.0","2.9"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
384,"E08000036","Wakefield",140337,"Pontefract Carleton Park Junior and Infant School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","matprog","-0.9","-2.9","1.1"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","matprog_fsm6cla1a","-1.0","-5.0","3.0"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","matprog_notfsm6cla1a","-0.9","-3.2","1.5"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","ptrwm_exp","59%",NA,NA
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","ptrwm_exp_fsm6cla1a","43%",NA,NA
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","ptrwm_exp_notfsm6cla1a","64%",NA,NA
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","readprog","-3.4","-5.7","-1.1"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","readprog_fsm6cla1a","-1.1","-5.7","3.4"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","readprog_notfsm6cla1a","-4.1","-6.8","-1.5"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","writprog","-0.2","-2.4","1.9"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","writprog_fsm6cla1a","-1.1","-5.3","3.2"
371,"E08000017","Doncaster",140340,"St Joseph's School, a Catholic Voluntary Academy","writprog_notfsm6cla1a","0.0","-2.4","2.5"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","matprog","1.3","-1.3","3.8"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","matprog_fsm6cla1a","0.0","-4.0","4.0"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","matprog_notfsm6cla1a","2.2","-1.2","5.5"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","ptrwm_exp","82%",NA,NA
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","ptrwm_exp_fsm6cla1a","71%",NA,NA
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","ptrwm_exp_notfsm6cla1a","90%",NA,NA
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","readprog","0.9","-2.0","3.8"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","readprog_fsm6cla1a","2.3","-2.3","6.9"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","readprog_notfsm6cla1a","-0.1","-3.9","3.8"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","writprog","0.6","-2.1","3.3"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","writprog_fsm6cla1a","1.0","-3.2","5.2"
373,"E08000019","Sheffield",140341,"St Mary's Church of England Primary School","writprog_notfsm6cla1a","0.3","-3.2","3.9"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","matprog","0.1","-2.7","2.9"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","ptrwm_exp","71%",NA,NA
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","readprog","3.0","-0.2","6.2"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","writprog","1.3","-1.7","4.3"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",140342,"St Nicolas' CofE VA School, Downderry","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","matprog","-3.1","-5.7","-0.6"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","ptrwm_exp","59%",NA,NA
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","readprog","-4.6","-7.6","-1.7"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","writprog","-0.7","-3.4","2.0"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
813,"E06000013","North Lincolnshire",140343,"Ulceby St Nicholas Church of England Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","matprog","-1.6","-3.2","-0.1"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","matprog_fsm6cla1a","-5.8","-10.1","-1.5"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","matprog_notfsm6cla1a","-1.0","-2.7","0.7"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","ptrwm_exp","50%",NA,NA
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","ptrwm_exp_fsm6cla1a","33%",NA,NA
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","ptrwm_exp_notfsm6cla1a","53%",NA,NA
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","readprog","-2.5","-4.3","-0.7"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","readprog_fsm6cla1a","-5.2","-10.2","-0.3"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","readprog_notfsm6cla1a","-2.1","-4.0","-0.1"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","writprog","-1.2","-2.9","0.5"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","writprog_fsm6cla1a","-4.2","-8.7","0.4"
931,"E10000025","Oxfordshire",140344,"Wheatley Church of England Primary School","writprog_notfsm6cla1a","-0.7","-2.5","1.1"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","matprog","-7.4","-9.3","-5.4"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","matprog_fsm6cla1a","-8.5","-11.1","-5.8"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","matprog_notfsm6cla1a","-5.8","-8.9","-2.8"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","ptrwm_exp","40%",NA,NA
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","ptrwm_exp_fsm6cla1a","33%",NA,NA
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","ptrwm_exp_notfsm6cla1a","50%",NA,NA
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","readprog","-4.8","-7.1","-2.6"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","readprog_fsm6cla1a","-5.4","-8.4","-2.4"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","readprog_notfsm6cla1a","-4.1","-7.6","-0.6"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","writprog","-1.7","-3.8","0.4"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","writprog_fsm6cla1a","-1.8","-4.6","1.0"
908,"E06000052","Cornwall",140347,"St Martin's CofE Primary School","writprog_notfsm6cla1a","-1.6","-4.8","1.6"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","matprog","-1.0","-2.6","0.6"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","matprog_fsm6cla1a","-2.2","-4.3","-0.1"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","matprog_notfsm6cla1a","0.5","-1.9","2.9"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","ptrwm_exp","40%",NA,NA
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","ptrwm_exp_fsm6cla1a","30%",NA,NA
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","ptrwm_exp_notfsm6cla1a","55%",NA,NA
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","readprog","-0.2","-2.0","1.6"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","readprog_fsm6cla1a","-1.3","-3.7","1.1"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","readprog_notfsm6cla1a","1.3","-1.5","4.1"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","writprog","-3.0","-4.7","-1.4"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","writprog_fsm6cla1a","-4.3","-6.5","-2.1"
936,"E10000030","Surrey",140348,"Kenyngton Manor Primary School","writprog_notfsm6cla1a","-1.4","-4.0","1.2"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","matprog","-1.7","-3.3","-0.2"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","matprog_fsm6cla1a","-2.4","-5.0","0.1"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","matprog_notfsm6cla1a","-1.3","-3.3","0.7"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","ptrwm_exp","72%",NA,NA
936,"E10000030","Surrey",140349,"Cordwalles Junior School","ptrwm_exp_fsm6cla1a","59%",NA,NA
936,"E10000030","Surrey",140349,"Cordwalles Junior School","ptrwm_exp_notfsm6cla1a","80%",NA,NA
936,"E10000030","Surrey",140349,"Cordwalles Junior School","readprog","0.2","-1.6","2.0"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","readprog_fsm6cla1a","-1.5","-4.4","1.4"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","readprog_notfsm6cla1a","1.2","-1.1","3.4"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","writprog","-2.0","-3.7","-0.3"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","writprog_fsm6cla1a","-3.5","-6.2","-0.8"
936,"E10000030","Surrey",140349,"Cordwalles Junior School","writprog_notfsm6cla1a","-1.1","-3.2","1.0"
936,"E10000030","Surrey",140350,"Springfield Primary School","matprog","-1.4","-2.6","-0.3"
936,"E10000030","Surrey",140350,"Springfield Primary School","matprog_fsm6cla1a","-2.2","-4.3","-0.1"
936,"E10000030","Surrey",140350,"Springfield Primary School","matprog_notfsm6cla1a","-1.1","-2.5","0.3"
936,"E10000030","Surrey",140350,"Springfield Primary School","ptrwm_exp","60%",NA,NA
936,"E10000030","Surrey",140350,"Springfield Primary School","ptrwm_exp_fsm6cla1a","54%",NA,NA
936,"E10000030","Surrey",140350,"Springfield Primary School","ptrwm_exp_notfsm6cla1a","63%",NA,NA
936,"E10000030","Surrey",140350,"Springfield Primary School","readprog","-1.1","-2.5","0.2"
936,"E10000030","Surrey",140350,"Springfield Primary School","readprog_fsm6cla1a","-1.0","-3.4","1.4"
936,"E10000030","Surrey",140350,"Springfield Primary School","readprog_notfsm6cla1a","-1.2","-2.8","0.4"
936,"E10000030","Surrey",140350,"Springfield Primary School","writprog","0.7","-0.5","1.9"
936,"E10000030","Surrey",140350,"Springfield Primary School","writprog_fsm6cla1a","0.6","-1.6","2.8"
936,"E10000030","Surrey",140350,"Springfield Primary School","writprog_notfsm6cla1a","0.7","-0.7","2.2"
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","matprog","SUPP","SUPP","SUPP"
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","matprog_fsm6cla1a",NA,NA,NA
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","ptrwm_exp","SUPP",NA,NA
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","ptrwm_exp_fsm6cla1a",NA,NA,NA
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","readprog","SUPP","SUPP","SUPP"
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","readprog_fsm6cla1a",NA,NA,NA
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","writprog","SUPP","SUPP","SUPP"
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","writprog_fsm6cla1a",NA,NA,NA
865,"E06000054","Wiltshire",140351,"Whitesheet Church of England Primary Academy","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","matprog","-1.9","-3.4","-0.4"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","matprog_fsm6cla1a","-2.2","-4.2","-0.1"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","matprog_notfsm6cla1a","-1.6","-3.7","0.6"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","ptrwm_exp","49%",NA,NA
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","ptrwm_exp_fsm6cla1a","38%",NA,NA
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","ptrwm_exp_notfsm6cla1a","60%",NA,NA
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","readprog","-0.4","-2.1","1.3"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","readprog_fsm6cla1a","-0.8","-3.2","1.6"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","readprog_notfsm6cla1a","0.1","-2.4","2.5"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","writprog","1.2","-0.4","2.8"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","writprog_fsm6cla1a","0.0","-2.2","2.2"
865,"E06000054","Wiltshire",140352,"Southbroom St James Academy","writprog_notfsm6cla1a","2.5","0.3","4.8"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","matprog","-0.4","-1.9","1.0"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","matprog_fsm6cla1a","-1.5","-3.7","0.7"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","matprog_notfsm6cla1a","0.4","-1.5","2.2"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","ptrwm_exp","52%",NA,NA
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","ptrwm_exp_fsm6cla1a","38%",NA,NA
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","ptrwm_exp_notfsm6cla1a","62%",NA,NA
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","readprog","-3.0","-4.6","-1.3"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","readprog_fsm6cla1a","-4.3","-6.8","-1.7"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","readprog_notfsm6cla1a","-2.0","-4.2","0.1"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","writprog","-1.1","-2.5","0.4"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","writprog_fsm6cla1a","-2.8","-5.0","-0.5"
380,"E08000032","Bradford",140358,"Dixons Marchbank Primary","writprog_notfsm6cla1a","0.2","-1.7","2.2"
928,"E10000021","Northamptonshire",140362,"Castle Academy","matprog","2.1","0.8","3.4"
928,"E10000021","Northamptonshire",140362,"Castle Academy","matprog_fsm6cla1a","1.3","-0.8","3.5"
928,"E10000021","Northamptonshire",140362,"Castle Academy","matprog_notfsm6cla1a","2.5","0.9","4.1"
928,"E10000021","Northamptonshire",140362,"Castle Academy","ptrwm_exp","56%",NA,NA
928,"E10000021","Northamptonshire",140362,"Castle Academy","ptrwm_exp_fsm6cla1a","52%",NA,NA
928,"E10000021","Northamptonshire",140362,"Castle Academy","ptrwm_exp_notfsm6cla1a","58%",NA,NA
928,"E10000021","Northamptonshire",140362,"Castle Academy","readprog","0.4","-1.1","1.9"
928,"E10000021","Northamptonshire",140362,"Castle Academy","readprog_fsm6cla1a","-0.4","-2.9","2.0"
928,"E10000021","Northamptonshire",140362,"Castle Academy","readprog_notfsm6cla1a","0.9","-1.0","2.7"
928,"E10000021","Northamptonshire",140362,"Castle Academy","writprog","4.8","3.4","6.1"
928,"E10000021","Northamptonshire",140362,"Castle Academy","writprog_fsm6cla1a","4.2","1.9","6.5"
928,"E10000021","Northamptonshire",140362,"Castle Academy","writprog_notfsm6cla1a","5.1","3.3","6.8"
926,"E10000020","Norfolk",140363,"Nelson Academy","matprog","1.6","0.2","3.0"
926,"E10000020","Norfolk",140363,"Nelson Academy","matprog_fsm6cla1a","0.9","-1.1","2.9"
926,"E10000020","Norfolk",140363,"Nelson Academy","matprog_notfsm6cla1a","2.2","0.3","4.2"
926,"E10000020","Norfolk",140363,"Nelson Academy","ptrwm_exp","71%",NA,NA
926,"E10000020","Norfolk",140363,"Nelson Academy","ptrwm_exp_fsm6cla1a","62%",NA,NA
926,"E10000020","Norfolk",140363,"Nelson Academy","ptrwm_exp_notfsm6cla1a","79%",NA,NA
926,"E10000020","Norfolk",140363,"Nelson Academy","readprog","0.9","-0.7","2.5"
926,"E10000020","Norfolk",140363,"Nelson Academy","readprog_fsm6cla1a","0.3","-2.0","2.7"
926,"E10000020","Norfolk",140363,"Nelson Academy","readprog_notfsm6cla1a","1.4","-0.8","3.6"
926,"E10000020","Norfolk",140363,"Nelson Academy","writprog","1.9","0.5","3.4"
926,"E10000020","Norfolk",140363,"Nelson Academy","writprog_fsm6cla1a","1.8","-0.3","3.9"
926,"E10000020","Norfolk",140363,"Nelson Academy","writprog_notfsm6cla1a","2.1","0.1","4.1"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","matprog","-1.3","-2.6","0.1"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","matprog_fsm6cla1a","-2.3","-4.6","0.0"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","matprog_notfsm6cla1a","-0.7","-2.4","1.1"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","ptrwm_exp","52%",NA,NA
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","ptrwm_exp_fsm6cla1a","35%",NA,NA
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","ptrwm_exp_notfsm6cla1a","62%",NA,NA
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","readprog","-3.6","-5.2","-2.0"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","readprog_fsm6cla1a","-4.4","-7.0","-1.7"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","readprog_notfsm6cla1a","-3.2","-5.2","-1.2"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","writprog","-0.3","-1.7","1.2"
881,"E10000012","Essex",140367,"Great Clacton Church of England (Voluntary Aided) Junior School","writprog_fsm6cla1a","0.0","-2.4","2.4"
